"ShaderTypeName","ShaderType","Frequency","NumShaders","ShadersSize"
"FVirtualVoxelIndirectArgMipCS","Global","SF_Compute","1","385"
"FVirtualVoxelInjectOpaqueCS","Global","SF_Compute","1","1479"
"FVisiblityRasterClassificationCS","Global","SF_Compute","2","1498"
"FVisiblityRasterComputeBinningCS","Global","SF_Compute","3","8402"
"FVisiblityRasterComputeCompactionCS","Global","SF_Compute","1","1046"
"FVisiblityRasterComputeDebugCS","Global","SF_Compute","1","3850"
"FVisiblityRasterComputeNaiveCS","Global","SF_Compute","3","7185"
"FVisiblityRasterComputePrepareDepthGridCS","Global","SF_Compute","1","584"
"FVisiblityRasterComputeRasterizeCS","Global","SF_Compute","1","3146"
"FVisiblityRasterComputeRasterizeMultiSampleCS","Global","SF_Compute","4","22588"
"FVisiblityRasterHWPS","Global","SF_Pixel","1","500"
"FVisiblityRasterHWVS","Global","SF_Vertex","3","4086"
"FVisualizeBufferPS","Global","SF_Pixel","1","677"
"FVisualizeComplexityApplyPS","Global","SF_Pixel","2","5357"
"FVisualizeDOFPS","Global","SF_Pixel","1","742"
"FVisualizeDistanceFieldUpsamplePS","Global","SF_Pixel","1","263"
"FVisualizeGBufferHintsPS","Global","SF_Pixel","1","2562"
"FVisualizeHDRPS","Global","SF_Pixel","1","15481"
"FVisualizeLevelInstancePS","Global","SF_Pixel","4","5335"
"FVisualizeLocalExposurePS","Global","SF_Pixel","2","2977"
"FVisualizeMeshDistanceFieldCS","Global","SF_Compute","9","35435"
"FVisualizeMotionVectorsPS","Global","SF_Pixel","1","1129"
"FVisualizeNanitePS","Global","SF_Pixel","1","677"
"FVisualizeShadingModelPS","Global","SF_Pixel","1","1113"
"FVisualizeTexturePS","Global","SF_Pixel","8","7368"
"FVisualizeTiledScreenSpaceReflectionsPS","Global","SF_Pixel","10","25581"
"FVisualizeTiledScreenSpaceReflectionsVS","Global","SF_Vertex","1","550"
"FVisualizeVirtualTextureApplyPS","Global","SF_Pixel","1","607"
"FVisualizeVolumetricLightmapPS","Global","SF_Pixel","1","1290"
"FVisualizeVolumetricLightmapVS","Global","SF_Vertex","1","1211"
"FVolumeTextureTilePreviewPS","Global","SF_Pixel","1","873"
"FVolumeTextureTracePreviewPS","Global","SF_Pixel","1","1434"
"FVolumetricFogFinalIntegrationCS","Global","SF_Compute","1","958"
"FVolumetricFogLightScatteringCS","Global","SF_Compute","120","872776"
"FVolumetricFogMaterialSetupCS","Global","SF_Compute","4","5978"
"FVoxelAdaptiveFeedbackCS","Global","SF_Compute","1","540"
"FVoxelAddIndirectBufferCS","Global","SF_Compute","1","560"
"FVoxelAddNodeDescCS","Global","SF_Compute","2","1056"
"FVoxelAllocatePageIndexCS","Global","SF_Compute","1","1426"
"FVoxelAllocateVoxelPageCS","Global","SF_Compute","2","1421"
"FVoxelIndPageClearCS","Global","SF_Compute","1","444"
"FVoxelMarkValidPageIndex_PrepareCS","Global","SF_Compute","2","2082"
"FVoxelRasterComputeCS","Global","SF_Compute","2","3287"
"FWaterInfoTextureBlurPS","Global","SF_Pixel","1","629"
"FWaterInfoTextureMergePS","Global","SF_Pixel","1","926"
"FWaterRefractionCopyPS","Global","SF_Pixel","6","2127"
"FWaterTileCategorisationMarkCS","Global","SF_Compute","2","1450"
"FWaterTileClassificationBuildListsCS","Global","SF_Compute","4","4403"
"FWaterTileVS","Global","SF_Vertex","1","550"
"FWholeSceneDirectionalShadowStencilVS","Global","SF_Vertex","1","419"
"FWideCustomResolve0_1x_falsePS","Global","SF_Pixel","1","312"
"FWideCustomResolve0_1x_truePS","Global","SF_Pixel","1","312"
"FWideCustomResolve2_0x_falsePS","Global","SF_Pixel","1","407"
"FWideCustomResolve2_0x_truePS","Global","SF_Pixel","1","407"
"FWideCustomResolve2_1x_falsePS","Global","SF_Pixel","1","656"
"FWideCustomResolve2_1x_truePS","Global","SF_Pixel","1","656"
"FWideCustomResolve2_2x_falsePS","Global","SF_Pixel","1","720"
"FWideCustomResolve2_2x_truePS","Global","SF_Pixel","1","720"
"FWideCustomResolve2_3x_falsePS","Global","SF_Pixel","1","719"
"FWideCustomResolve2_3x_truePS","Global","SF_Pixel","1","719"
"FWideCustomResolve4_0x_falsePS","Global","SF_Pixel","1","407"
"FWideCustomResolve4_0x_truePS","Global","SF_Pixel","1","407"
"FWideCustomResolve4_1x_falsePS","Global","SF_Pixel","1","806"
"FWideCustomResolve4_1x_truePS","Global","SF_Pixel","1","806"
"FWideCustomResolve4_2x_falsePS","Global","SF_Pixel","1","984"
"FWideCustomResolve4_2x_truePS","Global","SF_Pixel","1","984"
"FWideCustomResolve4_3x_falsePS","Global","SF_Pixel","1","1096"
"FWideCustomResolve4_3x_truePS","Global","SF_Pixel","1","1096"
"FWideCustomResolve8_0x_falsePS","Global","SF_Pixel","1","407"
"FWideCustomResolve8_0x_truePS","Global","SF_Pixel","1","407"
"FWideCustomResolve8_1x_falsePS","Global","SF_Pixel","1","1222"
"FWideCustomResolve8_1x_truePS","Global","SF_Pixel","1","1222"
"FWideCustomResolve8_2x_falsePS","Global","SF_Pixel","1","1370"
"FWideCustomResolve8_2x_truePS","Global","SF_Pixel","1","1370"
"FWideCustomResolve8_3x_falsePS","Global","SF_Pixel","1","1470"
"FWideCustomResolve8_3x_truePS","Global","SF_Pixel","1","1470"
"FWideCustomResolveVS","Global","SF_Vertex","1","290"
"FWriteToBoundingSphereVS","Global","SF_Vertex","1","619"
"FWriteToSliceGS","Global","SF_Geometry","1","407"
"FWriteToSliceVS","Global","SF_Vertex","1","358"
"FYCbCrConvertPS","Global","SF_Pixel","1","612"
"FYCbCrConvertPS_4x4Matrix","Global","SF_Pixel","1","573"
"FYCoCgConvertPS","Global","SF_Pixel","1","1148"
"FYUVConvertPS","Global","SF_Pixel","1","656"
"FYUVY416ConvertPS","Global","SF_Pixel","1","1104"
"FYUVv210ConvertPS","Global","SF_Pixel","1","1247"
"FYUVv216ConvertPS","Global","SF_Pixel","1","1260"
"FYUY2ConvertPS","Global","SF_Pixel","1","738"
"FYVYUConvertPS","Global","SF_Pixel","1","716"
"NiagaraComputeFreeIDsCS","Global","SF_Compute","1","824"
"NiagaraFillIntBufferCS","Global","SF_Compute","1","239"
"RenderSkyAtmosphereEditorHudPS","Global","SF_Pixel","1","5635"
"TCopyDataCS<1>","Global","SF_Compute","1","211"
"TCopyDataCS<2>","Global","SF_Compute","1","291"
"TDirectionalPercentageCloserShadowProjectionPS5false","Global","SF_Pixel","1","3632"
"TDirectionalPercentageCloserShadowProjectionPS5true","Global","SF_Pixel","1","3596"
"TGPUSkinCacheCS<(0 * 32 + 0 * 16 + 0 * 4 + 0)>","Global","SF_Compute","1","1095"
"TGPUSkinCacheCS<(0 * 32 + 0 * 16 + 0 * 4 + 1)>","Global","SF_Compute","1","1298"
"TGPUSkinCacheCS<(0 * 32 + 0 * 16 + 0 * 4 + 2)>","Global","SF_Compute","1","3082"
"TGPUSkinCacheCS<(0 * 32 + 0 * 16 + 1 * 4 + 0)>","Global","SF_Compute","1","1457"
"TGPUSkinCacheCS<(0 * 32 + 0 * 16 + 1 * 4 + 1)>","Global","SF_Compute","1","1660"
"TGPUSkinCacheCS<(0 * 32 + 0 * 16 + 1 * 4 + 2)>","Global","SF_Compute","1","3259"
"TGPUSkinCacheCS<(0 * 32 + 0 * 16 + 2 * 4 + 0)>","Global","SF_Compute","1","1306"
"TGPUSkinCacheCS<(0 * 32 + 0 * 16 + 2 * 4 + 1)>","Global","SF_Compute","1","1485"
"TGPUSkinCacheCS<(0 * 32 + 0 * 16 + 2 * 4 + 2)>","Global","SF_Compute","1","3055"
"TGPUSkinCacheCS<(0 * 32 + 1 * 16 + 0 * 4 + 0)>","Global","SF_Compute","1","1141"
"TGPUSkinCacheCS<(0 * 32 + 1 * 16 + 0 * 4 + 1)>","Global","SF_Compute","1","1312"
"TGPUSkinCacheCS<(0 * 32 + 1 * 16 + 0 * 4 + 2)>","Global","SF_Compute","1","3030"
"TGPUSkinCacheCS<(0 * 32 + 1 * 16 + 1 * 4 + 0)>","Global","SF_Compute","1","1442"
"TGPUSkinCacheCS<(0 * 32 + 1 * 16 + 1 * 4 + 1)>","Global","SF_Compute","1","1572"
"TGPUSkinCacheCS<(0 * 32 + 1 * 16 + 1 * 4 + 2)>","Global","SF_Compute","1","3260"
"TGPUSkinCacheCS<(1 * 32 + 0 * 16 + 0 * 4 + 0)>","Global","SF_Compute","1","1140"
"TGPUSkinCacheCS<(1 * 32 + 0 * 16 + 0 * 4 + 1)>","Global","SF_Compute","1","1344"
"TGPUSkinCacheCS<(1 * 32 + 0 * 16 + 0 * 4 + 2)>","Global","SF_Compute","1","3091"
"TGPUSkinCacheCS<(1 * 32 + 0 * 16 + 1 * 4 + 0)>","Global","SF_Compute","1","1531"
"TGPUSkinCacheCS<(1 * 32 + 0 * 16 + 1 * 4 + 1)>","Global","SF_Compute","1","1591"
"TGPUSkinCacheCS<(1 * 32 + 0 * 16 + 1 * 4 + 2)>","Global","SF_Compute","1","3344"
"TGPUSkinCacheCS<(1 * 32 + 1 * 16 + 0 * 4 + 0)>","Global","SF_Compute","1","1148"
"TGPUSkinCacheCS<(1 * 32 + 1 * 16 + 0 * 4 + 1)>","Global","SF_Compute","1","1281"
"TGPUSkinCacheCS<(1 * 32 + 1 * 16 + 0 * 4 + 2)>","Global","SF_Compute","1","3029"
"TGPUSkinCacheCS<(1 * 32 + 1 * 16 + 1 * 4 + 0)>","Global","SF_Compute","1","1487"
"TGPUSkinCacheCS<(1 * 32 + 1 * 16 + 1 * 4 + 1)>","Global","SF_Compute","1","1570"
"TGPUSkinCacheCS<(1 * 32 + 1 * 16 + 1 * 4 + 2)>","Global","SF_Compute","1","3294"
"TMeshPaintDilatePixelShader","Global","SF_Pixel","1","1173"
"TMeshPaintDilateVertexShader","Global","SF_Vertex","1","389"
"TMeshPaintPixelShader","Global","SF_Pixel","5","4117"
"TMeshPaintVertexShader","Global","SF_Vertex","1","389"
"TOneColorPixelShaderMRT","Global","SF_Pixel","43","12329"
"TOneColorVSfalsefalse","Global","SF_Vertex","1","382"
"TOneColorVSfalsetrue","Global","SF_Vertex","1","382"
"TOneColorVStruefalse","Global","SF_Vertex","1","237"
"TOneColorVStruetrue","Global","SF_Vertex","1","237"
"TPageTableUpdatePS<PF_R16G16B16A16_UINT>","Global","SF_Pixel","1","176"
"TPageTableUpdatePS<PF_R16G16_UINT>","Global","SF_Pixel","1","178"
"TPageTableUpdatePS<PF_R16_UINT>","Global","SF_Pixel","1","178"
"TPageTableUpdatePS<PF_R32G32B32A32_UINT>","Global","SF_Pixel","1","176"
"TPageTableUpdatePS<PF_R32G32_UINT>","Global","SF_Pixel","1","178"
"TPageTableUpdatePS<PF_R32_UINT>","Global","SF_Pixel","1","178"
"TPageTableUpdateVS<false>","Global","SF_Vertex","1","797"
"TPageTableUpdateVS<true>","Global","SF_Vertex","1","796"
"TParticleInjectionPS<false>","Global","SF_Pixel","1","266"
"TParticleInjectionPS<true>","Global","SF_Pixel","1","250"
"TParticleSimulationPS<PCM_DepthBuffer>","Global","SF_Pixel","1","2630"
"TParticleSimulationPS<PCM_DistanceField>","Global","SF_Pixel","1","3088"
"TParticleSimulationPS<PCM_None>","Global","SF_Pixel","1","1500"
"TPrefilterPlanarReflectionPS<false>","Global","SF_Pixel","1","402"
"TPrefilterPlanarReflectionPS<true>","Global","SF_Pixel","1","1530"
"TScreenVSForGS<false>","Global","SF_Vertex","1","441"
"TScreenVSForGS<true>","Global","SF_Vertex","1","529"
"TShadowProjectionFromTranslucencyPS<1>","Global","SF_Pixel","1","982"
"TShadowProjectionFromTranslucencyPS<2>","Global","SF_Pixel","1","982"
"TShadowProjectionFromTranslucencyPS<3>","Global","SF_Pixel","1","982"
"TShadowProjectionFromTranslucencyPS<4>","Global","SF_Pixel","1","982"
"TShadowProjectionFromTranslucencyPS<5>","Global","SF_Pixel","1","982"
"TSlateElementPSBorderfalsefalsefalsefalseA","Global","SF_Pixel","1","836"
"TSlateElementPSBorderfalsetruefalsefalseA","Global","SF_Pixel","1","815"
"TSlateElementPSBordertruefalsefalsefalseA","Global","SF_Pixel","1","835"
"TSlateElementPSBordertruetruefalsefalseA","Global","SF_Pixel","1","837"
"TSlateElementPSColorFontfalsetruefalsefalseA","Global","SF_Pixel","1","666"
"TSlateElementPSColorFonttruetruefalsefalseA","Global","SF_Pixel","1","680"
"TSlateElementPSDefaultfalsefalsefalsefalseA","Global","SF_Pixel","1","679"
"TSlateElementPSDefaultfalsefalsefalsetrueA","Global","SF_Pixel","1","1842"
"TSlateElementPSDefaultfalsefalsetruefalseA","Global","SF_Pixel","1","684"
"TSlateElementPSDefaultfalsefalsetruetrueA","Global","SF_Pixel","1","1796"
"TSlateElementPSDefaultfalsetruefalsefalseA","Global","SF_Pixel","1","671"
"TSlateElementPSDefaultfalsetruefalsetrueA","Global","SF_Pixel","1","1840"
"TSlateElementPSDefaultfalsetruetruefalseA","Global","SF_Pixel","1","683"
"TSlateElementPSDefaultfalsetruetruetrueA","Global","SF_Pixel","1","1794"
"TSlateElementPSDefaulttruefalsefalsefalseA","Global","SF_Pixel","1","675"
"TSlateElementPSDefaulttruefalsefalsetrueA","Global","SF_Pixel","1","1839"
"TSlateElementPSDefaulttruefalsetruefalseA","Global","SF_Pixel","1","691"
"TSlateElementPSDefaulttruefalsetruetrueA","Global","SF_Pixel","1","1804"
"TSlateElementPSDefaulttruetruefalsefalseA","Global","SF_Pixel","1","685"
"TSlateElementPSDefaulttruetruefalsetrueA","Global","SF_Pixel","1","1853"
"TSlateElementPSDefaulttruetruetruefalseA","Global","SF_Pixel","1","694"
"TSlateElementPSDefaulttruetruetruetrueA","Global","SF_Pixel","1","1806"
"TSlateElementPSGrayscaleFontfalsetruefalsefalseA","Global","SF_Pixel","1","669"
"TSlateElementPSGrayscaleFonttruetruefalsefalseA","Global","SF_Pixel","1","680"
"TSlateElementPSLineSegmentfalsetruefalsefalseA","Global","SF_Pixel","1","833"
"TSlateElementPSLineSegmenttruetruefalsefalseA","Global","SF_Pixel","1","841"
"TSlateElementPSMsdfFontfalsetruefalsefalseA","Global","SF_Pixel","1","785"
"TSlateElementPSMsdfFonttruetruefalsefalseA","Global","SF_Pixel","1","791"
"TSlateElementPSRoundedBoxfalsetruefalsefalseA","Global","SF_Pixel","1","1200"
"TSlateElementPSRoundedBoxtruetruefalsefalseA","Global","SF_Pixel","1","1217"
"TSlateElementPSSdfFontfalsetruefalsefalseA","Global","SF_Pixel","1","756"
"TSlateElementPSSdfFonttruetruefalsefalseA","Global","SF_Pixel","1","768"
"TSpotPercentageCloserShadowProjectionPS5false","Global","SF_Pixel","1","3725"
"TSpotPercentageCloserShadowProjectionPS5true","Global","SF_Pixel","1","3756"
"FDeferredDecalAmbientOcclusionPS","Material","SF_Pixel","1","684"
"FDeferredDecalEmissivePS","Material","SF_Pixel","1","732"
"FDeferredDecalPS","Material","SF_Pixel","1","701"
"FLightFunctionAtlasSlotPS","Material","SF_Pixel","2","869"
"FLightFunctionPS","Material","SF_Pixel","2","2216"
"FLightFunctionVS","Material","SF_Vertex","1","353"
"FPostProcessMaterialPS","Material","SF_Pixel","4","3194"
"FPostProcessMaterialVS","Material","SF_Vertex","2","732"
"FTranslucentLightingInjectPS","Material","SF_Pixel","32","135234"
"FVolumetricFogLightFunctionPS","Material","SF_Pixel","8","7841"
"FAnisotropyPS","MeshMaterial","SF_Pixel","6","12144"
"FAnisotropyVS","MeshMaterial","SF_Vertex","4","9342"
"FCloudRenderViewPS000","MeshMaterial","SF_Pixel","1","7540"
"FCloudRenderViewPS001","MeshMaterial","SF_Pixel","1","8099"
"FCloudRenderViewPS010","MeshMaterial","SF_Pixel","1","9380"
"FCloudRenderViewPS011","MeshMaterial","SF_Pixel","1","9827"
"FCloudRenderViewPS100","MeshMaterial","SF_Pixel","1","7867"
"FCloudRenderViewPS101","MeshMaterial","SF_Pixel","1","8531"
"FCloudRenderViewPS110","MeshMaterial","SF_Pixel","1","9673"
"FCloudRenderViewPS111","MeshMaterial","SF_Pixel","1","10410"
"FDeepShadowDepthMeshPS","MeshMaterial","SF_Pixel","1","205"
"FDeepShadowDepthMeshVS","MeshMaterial","SF_Vertex","1","1750"
"FDeepShadowDomMeshPS","MeshMaterial","SF_Pixel","1","467"
"FDeepShadowDomMeshVS","MeshMaterial","SF_Vertex","1","1977"
"FDepthOnlyPS","MeshMaterial","SF_Pixel","38","25220"
"FHairMaterialPS","MeshMaterial","SF_Pixel","2","8370"
"FHairMaterialVS","MeshMaterial","SF_Vertex","1","916"
"FHairVisibilityPS<HairVisibilityRenderMode_MSAA_Visibility>","MeshMaterial","SF_Pixel","1","280"
"FHairVisibilityPS<HairVisibilityRenderMode_PPLL>","MeshMaterial","SF_Pixel","1","843"
"FHairVisibilityPS<HairVisibilityRenderMode_Transmittance>","MeshMaterial","SF_Pixel","1","624"
"FHairVisibilityPS<HairVisibilityRenderMode_TransmittanceAndHairCount>","MeshMaterial","SF_Pixel","1","650"
"FHitProxyPS","MeshMaterial","SF_Pixel","68","39229"
"FHitProxyVS","MeshMaterial","SF_Vertex","69","196697"
"FLandscapePhysicalMaterialPS","MeshMaterial","SF_Pixel","1","259"
"FLandscapePhysicalMaterialVS","MeshMaterial","SF_Vertex","2","4209"
"FLumenTranslucencyRadianceCacheMarkPS","MeshMaterial","SF_Pixel","9","20066"
"FLumenTranslucencyRadianceCacheMarkVS","MeshMaterial","SF_Vertex","17","43301"
"FMeshDecalsAmbientOcclusionPS","MeshMaterial","SF_Pixel","1","342"
"FMeshDecalsEmissivePS","MeshMaterial","SF_Pixel","1","530"
"FMeshDecalsPS","MeshMaterial","SF_Pixel","1","405"
"FMeshDecalsVS","MeshMaterial","SF_Vertex","3","8045"
"FRenderVolumetricCloudEmptySpaceSkippingCS","MeshMaterial","SF_Compute","1","164"
"FRenderVolumetricCloudRenderViewCS","MeshMaterial","SF_Compute","64","772512"
"FRenderVolumetricCloudVS","MeshMaterial","SF_Vertex","1","195"
"FVelocityPS","MeshMaterial","SF_Pixel","48","51025"
"FVelocityVS","MeshMaterial","SF_Vertex","63","222392"
"FVolumetricCloudShadowPS","MeshMaterial","SF_Pixel","1","2856"
"TBasePassPSFNoLightMapPolicy","MeshMaterial","SF_Pixel","191","626529"
"TBasePassPSFNoLightMapPolicySkylight","MeshMaterial","SF_Pixel","166","642894"
"TBasePassPSFSelfShadowedTranslucencyPolicy","MeshMaterial","SF_Pixel","13","136135"
"TBasePassPSFSelfShadowedTranslucencyPolicySkylight","MeshMaterial","SF_Pixel","14","142678"
"TBasePassVSFNoLightMapPolicy","MeshMaterial","SF_Vertex","92","284566"
"TBasePassVSFSelfShadowedTranslucencyPolicy","MeshMaterial","SF_Vertex","10","41825"
"TDepthOnlyVS<false>","MeshMaterial","SF_Vertex","79","203008"
"TDepthOnlyVS<true>","MeshMaterial","SF_Vertex","4","7548"
"THairVisiblityVS_MSAAVisibility_Culling","MeshMaterial","SF_Vertex","1","1648"
"THairVisiblityVS_MSAAVisibility_NoCulling","MeshMaterial","SF_Vertex","1","1586"
"THairVisiblityVS_PPLL","MeshMaterial","SF_Vertex","1","2693"
"THairVisiblityVS_Transmittance","MeshMaterial","SF_Vertex","1","2095"
"THairVisiblityVS_TransmittanceAndHairCount","MeshMaterial","SF_Vertex","1","2095"
"TShadowDepthPSPixelShadowDepth_NonPerspectiveCorrect","MeshMaterial","SF_Pixel","39","21831"
"TShadowDepthPSPixelShadowDepth_OnePassPointLight","MeshMaterial","SF_Pixel","39","21676"
"TShadowDepthPSPixelShadowDepth_PerspectiveCorrect","MeshMaterial","SF_Pixel","39","26643"
"TShadowDepthVSVertexShadowDepth_OnePassPointLight","MeshMaterial","SF_Vertex","59","161722"
"TShadowDepthVSVertexShadowDepth_OnePassPointLightPositionOnly","MeshMaterial","SF_Vertex","4","8456"
"TShadowDepthVSVertexShadowDepth_OutputDepth","MeshMaterial","SF_Vertex","59","176204"
"TShadowDepthVSVertexShadowDepth_OutputDepthPositionOnly","MeshMaterial","SF_Vertex","4","11339"
"TShadowDepthVSVertexShadowDepth_PerspectiveCorrect","MeshMaterial","SF_Vertex","59","169547"
"TShadowDepthVSVertexShadowDepth_PerspectiveCorrectPositionOnly","MeshMaterial","SF_Vertex","4","11051"
"TVirtualTexturePSBaseColor","MeshMaterial","SF_Pixel","25","23696"
"TVirtualTexturePSBaseColorNormalRoughness","MeshMaterial","SF_Pixel","26","39065"
"TVirtualTexturePSBaseColorNormalSpecular","MeshMaterial","SF_Pixel","26","36766"
"TVirtualTexturePSDisplacement","MeshMaterial","SF_Pixel","15","5343"
"TVirtualTexturePSMask4","MeshMaterial","SF_Pixel","15","4574"
"TVirtualTexturePSWorldHeight","MeshMaterial","SF_Pixel","15","11578"
"TVirtualTextureVSBaseColor","MeshMaterial","SF_Vertex","27","64215"
"TVirtualTextureVSBaseColorNormalRoughness","MeshMaterial","SF_Vertex","27","64215"
"TVirtualTextureVSBaseColorNormalSpecular","MeshMaterial","SF_Vertex","27","64215"
"TVirtualTextureVSDisplacement","MeshMaterial","SF_Vertex","27","64215"
"TVirtualTextureVSMask4","MeshMaterial","SF_Vertex","27","64215"
"TVirtualTextureVSWorldHeight","MeshMaterial","SF_Vertex","27","64215"
"TVoxelizeVolumeGS<VMode_Object_Box>","MeshMaterial","SF_Geometry","1","2000"
"TVoxelizeVolumeGS<VMode_Primitive_Sphere>","MeshMaterial","SF_Geometry","1","1442"
"TVoxelizeVolumePS<VMode_Object_Box>","MeshMaterial","SF_Pixel","1","2446"
"TVoxelizeVolumePS<VMode_Primitive_Sphere>","MeshMaterial","SF_Pixel","1","2388"
"TVoxelizeVolumeVS<VMode_Object_Box>","MeshMaterial","SF_Vertex","1","1634"
"TVoxelizeVolumeVS<VMode_Primitive_Sphere>","MeshMaterial","SF_Vertex","1","1834"
"FComputeKernelShader","ComputeKernel","SF_Compute","145","310888"
